Year,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1978,Craig Swan,us US,R,R,29,28,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,
1978,Álex Treviño,mx MX,R,R,6,3,6,5,0,5,0,0,1,0,0,0,0,0,0,1,0,
1978,Bobby Valentine,us US,R,R,69,40,69,54,0,0,0,45,9,0,0,0,0,0,0,18,2,
1978,Joel Youngblood,us US,R,R,113,61,113,91,0,0,0,40,9,1,7,14,34,51,0,25,10,
1978,Pat Zachry,us US,R,R,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,AS
1977,Luis Alvarado,pr PR,R,R,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
1977,Bob Apodaca,us US,R,R,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Rick Baldwin,us US,L,R,40,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Bruce Boisclair,us US,L,L,127,67,127,98,0,0,9,0,0,0,31,9,56,92,0,38,3,
1977,Nino Espinosa,do DO,R,R,32,29,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Doug Flynn,us US,R,R,90,81,90,90,0,0,0,29,2,67,0,0,0,0,0,2,1,
1977,Leo Foster,us US,R,R,36,21,36,29,0,0,0,20,2,8,0,0,0,0,0,6,4,
1977,Jerry Grote,us US,R,R,42,31,42,34,0,28,0,0,11,0,0,0,0,0,0,11,0,
1977,Bud Harrelson,us US,B,R,107,84,107,98,0,0,0,0,0,98,0,0,0,0,0,1,11,
1977,Steve Henderson,us US,R,R,99,92,99,97,0,0,0,0,0,0,97,1,0,97,0,2,2,ROY-2
1977,Ron Hodges,us US,L,R,66,22,66,27,0,27,0,0,0,0,0,0,0,0,0,41,0,
1977,Roy Lee Jackson,us US,R,R,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Dave Kingman,us US,R,R,58,53,58,55,0,0,17,0,0,0,26,0,20,45,0,5,0,
1977,Jerry Koosman,us US,R,L,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Ed Kranepool,us US,L,L,108,71,108,82,0,0,41,0,0,0,10,0,32,42,0,37,0,
1977,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1977,Skip Lockwood,us US,R,R,63,0,63,63,63,0,0,0,0,0,0,0,0,0,0,1,0,
1977,Pepe Mangual,pr PR,R,R,8,0,8,5,0,0,0,0,0,0,2,3,0,5,0,6,1,
1977,Jon Matlack,us US,L,L,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Lee Mazzilli,us US,B,R,159,148,159,155,0,0,0,0,0,0,0,155,0,155,0,7,2,
1977,Doc Medich,us US,R,R,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Félix Millán,pr PR,R,R,91,81,91,89,0,0,0,89,0,0,0,0,0,0,0,3,2,
1977,John Milner,us US,L,L,131,100,131,109,0,0,87,0,0,0,21,0,1,22,0,25,1,
1977,Bob Myrick,us US,R,L,44,4,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Dan Norman,us US,R,R,7,4,7,6,0,0,0,0,0,0,0,1,6,6,0,1,0,
1977,John Pacella,us US,R,R,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Mike Phillips,us US,L,R,38,16,38,32,0,0,0,4,9,23,0,0,0,0,0,15,0,
1977,Lenny Randle,us US,B,R,136,128,136,133,0,0,0,20,110,1,4,4,0,6,0,5,0,
1977,Luis Rosado,pr PR,R,R,9,8,9,8,0,1,7,0,0,0,0,0,0,0,0,1,0,
1977,Ray Sadecki,us US,L,L,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Tom Seaver,us US,R,R,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"AS,CYA-3,MVP-25"
1977,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1977,Paul Siebert,us US,L,L,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Roy Staiger,us US,R,R,40,31,40,36,0,0,0,0,36,1,0,0,0,0,0,6,0,
1977,John Stearns,us US,R,R,139,121,139,130,0,127,7,0,0,0,0,0,0,0,0,12,1,AS
1977,Craig Swan,us US,R,R,26,24,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Jackson Todd,us US,R,R,19,10,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
1977,Joe Torre,us US,R,R,26,12,26,17,0,0,16,0,1,0,0,0,0,0,0,13,0,
1977,Mike Vail,us US,R,R,108,68,108,84,0,0,0,0,0,0,2,0,82,84,0,32,3,
1977,Bobby Valentine,us US,R,R,42,17,42,28,0,0,15,0,4,14,0,0,0,0,0,16,0,
1977,Joel Youngblood,us US,R,R,70,40,70,60,0,0,0,33,10,0,4,7,13,22,0,16,4,
1977,Pat Zachry,us US,R,R,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Luis Alvarado,pr PR,R,R,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
1976,Bob Apodaca,us US,R,R,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Rick Baldwin,us US,L,R,40,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Bruce Boisclair,us US,L,L,127,67,127,98,0,0,9,0,0,0,31,9,56,92,0,38,3,
1976,Nino Espinosa,do DO,R,R,32,29,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Doug Flynn,us US,R,R,90,81,90,90,0,0,0,29,2,67,0,0,0,0,0,2,1,
1976,Leo Foster,us US,R,R,36,21,36,29,0,0,0,20,2,8,0,0,0,0,0,6,4,
1976,Jerry Grote,us US,R,R,42,31,42,34,0,28,0,0,11,0,0,0,0,0,0,11,0,
1976,Bud Harrelson,us US,B,R,107,84,107,98,0,0,0,0,0,98,0,0,0,0,0,1,11,
1976,Steve Henderson,us US,R,R,99,92,99,97,0,0,0,0,0,0,97,1,0,97,0,2,2,ROY-2
1976,Ron Hodges,us US,L,R,66,22,66,27,0,27,0,0,0,0,0,0,0,0,0,41,0,
1976,Roy Lee Jackson,us US,R,R,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Dave Kingman,us US,R,R,58,53,58,55,0,0,17,0,0,0,26,0,20,45,0,5,0,
1976,Jerry Koosman,us US,R,L,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Ed Kranepool,us US,L,L,108,71,108,82,0,0,41,0,0,0,10,0,32,42,0,37,0,
1976,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1976,Skip Lockwood,us US,R,R,63,0,63,63,63,0,0,0,0,0,0,0,0,0,0,1,0,
1976,Pepe Mangual,pr PR,R,R,8,0,8,5,0,0,0,0,0,0,2,3,0,5,0,6,1,
1976,Jon Matlack,us US,L,L,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Lee Mazzilli,us US,B,R,159,148,159,155,0,0,0,0,0,0,0,155,0,155,0,7,2,
1976,Doc Medich,us US,R,R,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Félix Millán,pr PR,R,R,91,81,91,89,0,0,0,89,0,0,0,0,0,0,0,3,2,
1976,John Milner,us US,L,L,131,100,131,109,0,0,87,0,0,0,21,0,1,22,0,25,1,
1976,Bob Myrick,us US,R,L,44,4,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Dan Norman,us US,R,R,7,4,7,6,0,0,0,0,0,0,0,1,6,6,0,1,0,
1976,John Pacella,us US,R,R,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Mike Phillips,us US,L,R,38,16,38,32,0,0,0,4,9,23,0,0,0,0,0,15,0,
1976,Lenny Randle,us US,B,R,136,128,136,133,0,0,0,20,110,1,4,4,0,6,0,5,0,
1976,Luis Rosado,pr PR,R,R,9,8,9,8,0,1,7,0,0,0,0,0,0,0,0,1,0,
1976,Ray Sadecki,us US,L,L,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Tom Seaver,us US,R,R,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"AS,CYA-3,MVP-25"
1976,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1976,Paul Siebert,us US,L,L,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Roy Staiger,us US,R,R,40,31,40,36,0,0,0,0,36,1,0,0,0,0,0,6,0,
1976,John Stearns,us US,R,R,139,121,139,130,0,127,7,0,0,0,0,0,0,0,0,12,1,AS
1976,Craig Swan,us US,R,R,26,24,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Jackson Todd,us US,R,R,19,10,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
1976,Joe Torre,us US,R,R,26,12,26,17,0,0,16,0,1,0,0,0,0,0,0,13,0,
1976,Mike Vail,us US,R,R,108,68,108,84,0,0,0,0,0,0,2,0,82,84,0,32,3,
1976,Bobby Valentine,us US,R,R,42,17,42,28,0,0,15,0,4,14,0,0,0,0,0,16,0,
1976,Joel Youngblood,us US,R,R,70,40,70,60,0,0,0,33,10,0,4,7,13,22,0,16,4,
1976,Pat Zachry,us US,R,R,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Jesús Alou,do DO,R,R,62,15,62,20,0,0,0,0,0,0,15,0,5,20,0,44,0,
1975,Bob Apodaca,us US,R,R,46,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Rick Baldwin,us US,L,R,54,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Gene Clines,us US,R,R,82,41,82,60,0,0,0,0,0,0,34,36,3,60,0,19,13,
1975,Jerry Cram,us US,R,R,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Nino Espinosa,do DO,R,R,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Bob Gallagher,us US,L,L,33,0,33,16,0,0,0,0,0,0,9,1,6,16,0,11,9,
1975,Wayne Garrett,us US,L,R,107,68,107,95,0,0,0,1,94,3,0,0,0,0,0,14,3,
1975,Jerry Grote,us US,R,R,119,108,119,111,0,111,0,0,0,0,0,0,0,0,0,10,0,
1975,Tom Hall,us US,L,L,35,4,35,34,34,0,0,0,0,0,0,0,0,0,0,0,1,
1975,Bud Harrelson,us US,B,R,34,23,34,34,0,0,0,0,0,34,0,0,0,0,0,4,2,
1975,Jack Heidemann,us US,R,R,61,34,61,49,0,0,0,1,4,44,0,0,0,0,0,19,1,
1975,Ron Hodges,us US,L,R,9,8,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,
1975,Cleon Jones,us US,R,L,21,12,21,12,0,0,0,0,0,0,12,0,0,12,0,9,0,
1975,Dave Kingman,us US,R,R,134,127,134,130,0,0,58,0,12,0,68,0,3,71,0,6,0,MVP-19
1975,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1975,Jerry Koosman,us US,R,L,36,34,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Ed Kranepool,us US,L,L,106,82,106,86,0,0,82,0,0,0,5,0,0,5,0,22,0,
1975,Skip Lockwood,us US,R,R,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Jon Matlack,us US,L,L,33,32,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,AS
1975,Félix Millán,pr PR,R,R,162,162,162,162,0,0,0,162,0,0,0,0,0,0,0,0,0,
1975,John Milner,us US,L,L,91,52,91,56,0,0,29,0,0,0,30,2,0,31,0,37,1,
1975,Harry Parker,us US,R,R,18,1,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Brock Pemberton,us US,B,L,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
1975,Mike Phillips,us US,L,R,116,107,116,115,0,0,0,1,0,115,0,0,0,0,0,4,1,
1975,Ken Sanders,us US,R,R,30,0,30,29,30,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Mac Scarce,us US,L,L,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Tom Seaver,us US,R,R,37,36,37,36,36,0,0,0,0,0,0,0,0,0,0,0,1,"AS,CYA-1,MVP-9"
1975,Roy Staiger,us US,R,R,13,4,13,13,0,0,0,0,13,0,0,0,0,0,0,0,1,
1975,Rusty Staub,us US,L,R,155,153,155,153,0,0,0,0,0,0,0,0,153,153,0,2,0,MVP-14
1975,John Stearns,us US,R,R,59,46,59,54,0,54,0,0,0,0,0,0,0,0,0,8,1,
1975,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1975,George Stone,us US,L,L,13,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Craig Swan,us US,R,R,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Randy Tate,us US,R,R,26,23,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,
1975,Joe Torre,us US,R,R,114,89,114,99,0,0,25,0,82,0,0,0,0,0,0,24,0,
1975,Del Unser,us US,L,L,147,129,147,145,0,0,0,0,0,0,0,145,0,145,0,7,3,
1975,Mike Vail,us US,R,R,38,36,38,36,0,0,0,0,0,0,35,1,0,36,0,2,0,
1975,Hank Webb,us US,R,R,31,15,31,29,29,0,0,0,0,0,0,0,0,0,0,0,2,
1974,Jack Aker,us US,R,R,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,
1974,Bob Apodaca,us US,R,R,35,8,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,
1974,Benny Ayala,pr PR,R,R,23,18,23,20,0,0,0,0,0,0,18,0,2,20,0,4,0,
1974,Bruce Boisclair,us US,L,L,7,3,7,5,0,0,0,0,0,0,2,3,0,5,0,0,3,
1974,Ken Boswell,us US,L,R,96,46,96,53,0,0,0,28,20,0,2,0,5,7,0,47,0,
1974,Jerry Cram,us US,R,R,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,
1974,Duffy Dyer,us US,R,R,63,35,63,45,0,45,0,0,0,0,0,0,0,0,0,21,0,
1974,Nino Espinosa,do DO,R,R,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
1974,Wayne Garrett,us US,L,R,151,142,151,149,0,0,0,0,144,9,0,0,0,0,0,4,0,
1974,Jim Gosger,us US,L,L,26,6,26,24,0,0,0,0,0,0,9,11,4,24,0,3,3,
1974,Jerry Grote,us US,R,R,97,92,97,94,0,94,0,0,0,0,0,0,0,0,0,4,0,AS
1974,Don Hahn,us US,R,R,110,84,110,106,0,0,0,0,0,0,0,104,2,106,0,10,2,
1974,Ike Hampton,us US,B,R,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,4,0,
1974,Bud Harrelson,us US,B,R,106,92,106,96,0,0,0,0,0,96,0,0,0,0,0,2,10,
1974,Ron Hodges,us US,L,R,59,35,59,45,0,45,0,0,0,0,0,0,0,0,0,16,0,
1974,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1974,Cleon Jones,us US,R,L,124,116,124,120,0,0,0,0,0,0,117,3,3,120,0,6,1,
1974,Jerry Koosman,us US,R,L,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,
1974,Ed Kranepool,us US,L,L,94,49,94,56,0,0,23,0,0,0,33,0,1,34,0,41,0,
1974,Ted Martínez,do DO,R,R,116,90,116,103,0,0,0,11,12,75,0,10,0,10,0,8,12,
1974,Jon Matlack,us US,L,L,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,AS
1974,Tug McGraw,us US,R,L,41,4,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,
1974,Félix Millán,pr PR,R,R,136,128,136,134,0,0,0,134,0,0,0,0,0,0,0,1,1,
1974,Bob Miller,us US,R,R,58,0,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,
1974,John Milner,us US,L,L,137,131,137,133,0,0,133,0,0,0,0,0,0,0,0,3,2,
1974,Harry Parker,us US,R,R,40,16,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,
1974,Brock Pemberton,us US,B,L,11,3,11,4,0,0,4,0,0,0,0,0,0,0,0,7,0,
1974,Rich Puig,us US,L,R,4,3,4,4,0,0,0,3,1,0,0,0,0,0,0,0,0,
1974,Ray Sadecki,us US,L,L,34,10,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,
1974,Dave Schneck,us US,L,L,93,64,93,83,0,0,0,0,0,0,24,59,10,83,0,7,5,
1974,Tom Seaver,us US,R,R,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
1974,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1974,Rusty Staub,us US,L,R,151,146,151,147,0,0,0,0,0,0,0,0,147,147,0,5,0,
1974,Randy Sterling,us US,B,R,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1974,George Stone,us US,L,L,15,13,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
1974,John Strohmayer,us US,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1974,Craig Swan,us US,R,R,7,5,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,
1974,George Theodore,us US,R,R,60,13,60,26,0,0,14,0,0,0,8,0,4,12,0,35,4,
1974,Hank Webb,us US,R,R,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1973,Bob Apodaca,us US,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1973,Lute Barnes,us US,R,R,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
1973,Jim Beauchamp,us US,R,R,50,7,50,11,0,0,11,0,0,0,0,0,0,0,0,41,0,
1973,Ken Boswell,us US,L,R,76,14,76,20,0,0,0,3,17,0,0,0,0,0,0,60,0,
1973,Buzz Capra,us US,R,R,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,
1973,Rich Chiles,us US,L,L,8,7,8,8,0,0,0,0,0,0,0,8,0,8,0,0,0,
1973,Duffy Dyer,us US,R,R,70,45,70,60,0,60,0,0,0,0,0,0,0,0,0,15,0,
1973,Jim Fregosi,us US,R,R,45,35,45,38,0,0,3,0,17,17,1,0,0,1,0,8,0,
1973,Wayne Garrett,us US,L,R,140,130,140,139,0,0,0,7,129,9,0,0,0,0,0,4,0,
1973,Jim Gosger,us US,L,L,38,22,38,35,0,0,0,0,0,0,21,18,0,35,0,4,0,
1973,Jerry Grote,us US,R,R,84,76,84,83,0,81,0,0,2,0,0,0,0,0,0,1,0,
1973,Don Hahn,us US,R,R,93,63,93,87,0,0,0,0,0,0,4,83,2,87,0,10,4,
1973,Bud Harrelson,us US,B,R,106,102,106,103,0,0,0,0,0,103,0,0,0,0,0,0,3,MVP-29
1973,Greg Harts,us US,L,L,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
1973,Phil Hennigan,us US,R,R,30,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,
1973,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1973,Ron Hodges,us US,L,R,45,37,45,40,0,40,0,0,0,0,0,0,0,0,0,5,0,
1973,Cleon Jones,us US,R,L,92,86,92,89,0,0,0,0,0,0,73,14,8,89,0,4,0,
1973,Jerry Koosman,us US,R,L,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,
1973,Ed Kranepool,us US,L,L,100,73,100,83,0,0,51,0,0,0,31,0,1,32,0,21,1,
1973,Ted Martínez,do DO,R,R,92,68,92,82,0,0,0,5,14,43,5,18,0,22,0,1,13,
1973,Jon Matlack,us US,L,L,35,34,35,34,34,0,0,0,0,0,0,0,0,0,0,0,1,
1973,Jerry May,us US,R,R,4,3,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,
1973,Willie Mays,us US,R,R,66,55,66,62,0,0,17,0,0,0,0,45,0,45,0,9,0,AS
1973,Jim McAndrew,us US,R,R,24,12,24,23,23,0,0,0,0,0,0,0,0,0,0,0,1,
1973,Tug McGraw,us US,R,L,60,2,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,MVP-15
1973,Félix Millán,pr PR,R,R,153,153,153,153,0,0,0,153,0,0,0,0,0,0,0,0,0,MVP-16
1973,Bob Miller,us US,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1973,John Milner,us US,L,L,129,122,129,123,0,0,95,0,0,0,29,0,0,29,0,6,0,
1973,Tommy Moore,us US,R,R,4,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,
1973,Brian Ostrosser,ca CA,L,R,4,1,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,
1973,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1973,Harry Parker,us US,R,R,38,9,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,
1973,Ray Sadecki,us US,L,L,31,11,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,
1973,Dave Schneck,us US,L,L,13,12,13,12,0,0,0,0,0,0,0,12,0,12,0,1,0,
1973,Tom Seaver,us US,R,R,39,36,39,36,36,0,0,0,0,0,0,0,0,0,0,0,3,"AS,CYA-1,MVP-8"
1973,Rusty Staub,us US,L,R,152,150,152,152,0,0,0,0,0,0,0,0,152,152,0,0,1,
1973,George Stone,us US,L,L,28,20,28,27,27,0,0,0,0,0,0,0,0,0,0,0,1,
1973,John Strohmayer,us US,R,R,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,
1973,Craig Swan,us US,R,R,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1973,George Theodore,us US,R,R,45,27,45,36,0,0,4,0,0,0,29,3,1,33,0,14,2,
1973,Hank Webb,us US,R,R,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Tommie Agee,us US,R,R,114,108,114,110,0,0,0,0,0,0,9,91,19,110,0,6,0,
1972,Lute Barnes,us US,R,R,24,18,24,20,0,0,0,14,0,6,0,0,0,0,0,3,2,
1972,Jim Beauchamp,us US,R,R,58,29,58,38,0,0,35,0,0,0,5,0,0,5,0,25,1,
1972,Ken Boswell,us US,L,R,100,89,100,94,0,0,0,94,0,0,0,0,0,0,0,7,0,
1972,Buzz Capra,us US,R,R,14,6,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Duffy Dyer,us US,R,R,94,91,94,91,0,91,0,0,0,0,0,0,1,1,0,3,0,
1972,Jim Fregosi,us US,R,R,101,90,101,94,0,0,3,0,86,6,0,0,0,0,0,8,0,
1972,Danny Frisella,us US,L,R,39,0,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Wayne Garrett,us US,L,R,111,88,111,103,0,0,0,22,82,0,0,0,0,0,0,9,0,
1972,Gary Gentry,us US,R,R,32,26,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Jerry Grote,us US,R,R,64,60,64,63,0,59,0,0,3,0,0,0,1,1,0,2,0,
1972,Don Hahn,us US,R,R,17,8,17,10,0,0,0,0,0,0,0,1,9,10,0,7,0,
1972,Bud Harrelson,us US,B,R,115,113,115,115,0,0,0,0,0,115,0,0,0,0,0,1,0,
1972,Cleon Jones,us US,R,L,106,98,106,102,0,0,20,0,0,0,72,5,13,84,0,4,1,
1972,Jerry Koosman,us US,R,L,34,24,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1972,Ed Kranepool,us US,L,L,122,84,122,109,0,0,108,0,0,0,0,0,1,1,0,18,0,
1972,Dave Marshall,us US,L,R,72,33,72,42,0,0,0,0,0,0,2,3,38,42,0,32,1,
1972,Ted Martínez,do DO,R,R,103,83,103,99,0,0,0,47,2,42,6,5,5,15,0,4,5,
1972,Jon Matlack,us US,L,L,34,32,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,ROY-1
1972,Willie Mays,us US,R,R,69,53,69,59,0,0,10,0,0,0,0,50,0,50,0,12,1,AS
1972,Jim McAndrew,us US,R,R,28,23,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Tug McGraw,us US,R,L,54,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,"AS,MVP-25"
1972,John Milner,us US,L,L,117,94,117,100,0,0,10,0,0,0,88,0,3,91,0,19,0,ROY-3
1972,Tommy Moore,us US,R,R,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Joe Nolan,us US,L,R,4,2,4,3,0,3,0,0,0,0,0,0,0,0,0,2,0,
1972,Bob Rauch,us US,R,R,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Ray Sadecki,us US,L,L,34,2,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Dave Schneck,us US,L,L,37,30,37,33,0,0,0,0,0,0,1,17,16,33,0,4,1,
1972,Tom Seaver,us US,R,R,36,35,36,35,35,0,0,0,0,0,0,0,0,0,0,0,1,"AS,CYA-5,MVP-25"
1972,Rusty Staub,us US,L,R,66,65,66,65,0,0,0,0,0,0,0,0,65,65,0,1,0,MVP-25
1972,Brent Strom,us US,R,L,11,5,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Bill Sudakis,us US,B,R,18,12,18,12,0,5,7,0,0,0,0,0,0,0,0,6,0,
1972,Chuck Taylor,us US,R,R,20,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,
1972,Hank Webb,us US,R,R,6,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
1971,Tommie Agee,us US,R,R,113,106,113,107,0,0,0,0,0,0,0,92,34,107,0,7,0,
1971,Bob Aspromonte,us US,R,R,104,93,104,97,0,0,0,0,97,0,0,0,0,0,0,8,1,
1971,Ken Boswell,us US,L,R,116,101,116,109,0,0,0,109,0,0,0,0,0,0,0,8,2,
1971,Buzz Capra,us US,R,R,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1971,Donn Clendenon,us US,R,R,88,55,88,72,0,0,72,0,0,0,0,0,0,0,0,30,0,
1971,Duffy Dyer,us US,R,R,59,44,59,53,0,53,0,0,0,0,0,0,0,0,0,9,0,
1971,Frank Estrada,mx MX,R,R,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
1971,Tim Foli,us US,R,R,97,69,97,96,0,0,0,58,36,12,0,1,0,1,0,3,5,
1971,Danny Frisella,us US,L,R,53,0,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,
1971,Wayne Garrett,us US,L,R,56,51,56,56,0,0,0,9,53,0,0,0,0,0,0,3,0,
1971,Gary Gentry,us US,R,R,32,31,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
1971,Jerry Grote,us US,R,R,125,118,125,122,0,122,0,0,0,0,0,0,0,0,0,4,0,
